,client_fk,Client_Name,contact_fk,unique_id,phone_number
2141,3139,National Diagnostic Pathology And Digital Xray,11404,5C2771,8882043306
2142,2343,Shree Nursinh Diagnostic Center,0,5C2047,
2143,2343,Shree Nursinh Diagnostic Center,7585,5C2047,
2144,2343,Shree Nursinh Diagnostic Center,11400,5C2047,6396941162
2145,2343,Shree Nursinh Diagnostic Center,10323,5C2047,8600225235
2146,2343,Shree Nursinh Diagnostic Center,10474,5C2047,7028344634
2147,2343,Shree Nursinh Diagnostic Center,6217,5C2047,
2148,3833,Sarthi Diagnostics,0,5C3451,
2149,3833,Sarthi Diagnostics,15722,5C3451,7383620630
2150,3833,Sarthi Diagnostics,15717,5C3451,+91-7383620630
2151,1852,Target Diagnostics And Imaging center,0,5C1594,
2152,1852,Target Diagnostics And Imaging center,6455,5C1594,
2153,1852,Target Diagnostics And Imaging center,8319,5C1594,
2154,1852,Target Diagnostics And Imaging center,11301,5C1594,9100177660
2155,1852,Target Diagnostics And Imaging center,15545,5C1594,9963418530
2156,1852,Target Diagnostics And Imaging center,3874,5C1594,
2157,1852,Target Diagnostics And Imaging center,7702,5C1594,
2158,1852,Target Diagnostics And Imaging center,11302,5C1594,9849657619
2159,3735,Gokul Diagnostic - Bangalore,0,5C3353,
2160,3735,Gokul Diagnostic - Bangalore,14918,5C3353,9066648647
2161,3735,Gokul Diagnostic - Bangalore,14915,5C3353,9606075676
2162,3735,Gokul Diagnostic - Bangalore,15258,5C3353,9845496679
2163,1621,Sri Mamata Diagnostic centre,0,5C1404,
2164,1621,Sri Mamata Diagnostic centre,1879,5C1404,
2165,1621,Sri Mamata Diagnostic centre,14491,5C1404,8498982736
2166,1621,Sri Mamata Diagnostic centre,11358,5C1404,9908506050
2167,1621,Sri Mamata Diagnostic centre,1573,5C1404,
2168,1621,Sri Mamata Diagnostic centre,14066,5C1404,8886555642
2169,1621,Sri Mamata Diagnostic centre,7643,5C1404,
2170,1621,Sri Mamata Diagnostic centre,3761,5C1404,
2171,1621,Sri Mamata Diagnostic centre,6335,5C1404,
2172,1621,Sri Mamata Diagnostic centre,4452,5C1404,
2173,3210,B & B Memorial Hospital,0,5C2837,
2174,3210,B & B Memorial Hospital,8863,5C2837,
2175,3210,B & B Memorial Hospital,14652,5C2837,9633923302
2176,3210,B & B Memorial Hospital,8862,5C2837,
2177,3210,B & B Memorial Hospital,12748,5C2837,8113067627
2178,2027,Taraiya Digital X-ray,0,5C1767,
2179,2027,Taraiya Digital X-ray,3873,5C1767,
2180,2027,Taraiya Digital X-ray,9433,5C1767,8210484911
2181,2419,Shri Krishna  X-ray,0,5C2119,
2182,2419,Shri Krishna  X-ray,3666,5C2119,
2183,2419,Shri Krishna  X-ray,1987,5C2119,
2184,2419,Shri Krishna  X-ray,7591,5C2119,
2185,2419,Shri Krishna  X-ray,9423,5C2119,9486367700
2186,2419,Shri Krishna  X-ray,1728,5C2119,
2187,2419,Shri Krishna  X-ray,6240,5C2119,
2188,1754,Sri Sai Hospital - HBR Layout,0,5C1537,
2189,1754,Sri Sai Hospital - HBR Layout,12766,5C1537,9524796186
2190,1754,Sri Sai Hospital - HBR Layout,3764,5C1537,
2191,1754,Sri Sai Hospital - HBR Layout,15831,5C1537,7411656908
2192,1754,Sri Sai Hospital - HBR Layout,7644,5C1537,
2193,1754,Sri Sai Hospital - HBR Layout,6338,5C1537,
2194,1754,Sri Sai Hospital - HBR Layout,11429,5C1537,6384520661
2195,3622,Solace A Comprehensive Health Zone,0,5C3238,
2196,3622,Solace A Comprehensive Health Zone,13681,5C3238,7005269235
2197,3622,Solace A Comprehensive Health Zone,13668,5C3238,7002886401
2198,3622,Solace A Comprehensive Health Zone,13670,5C3238,7005269235
2199,3622,Solace A Comprehensive Health Zone,13678,5C3238,8638115503
2200,3622,Solace A Comprehensive Health Zone,13679,5C3238,7002886401
2201,3622,Solace A Comprehensive Health Zone,13671,5C3238,8638115503
2202,3622,Solace A Comprehensive Health Zone,13672,5C3238,9435081219
2203,3622,Solace A Comprehensive Health Zone,13680,5C3238,8134921102
2204,3622,Solace A Comprehensive Health Zone,13669,5C3238,8134921102
2205,2927,Revive Clinic & Diagnostic Affair,0,5C2577,
2206,2927,Revive Clinic & Diagnostic Affair,11277,5C2577,8884801001
2207,3679,Malleshwara Scanning & Diagnostic Centre - Kadur,0,5C3297,
2208,3679,Malleshwara Scanning & Diagnostic Centre - Kadur,14396,5C3297,9964335198
2209,3679,Malleshwara Scanning & Diagnostic Centre - Kadur,14394,5C3297,9980133303
2210,3679,Malleshwara Scanning & Diagnostic Centre - Kadur,14397,5C3297,9008651594
2211,1095,CSI HMH,0,5C0007,
2212,1095,CSI HMH,4169,5C0007,
2213,1095,CSI HMH,9419,5C0007,9845129308
2214,1095,CSI HMH,12196,5C0007,7795305887
2215,1095,CSI HMH,2440,5C0007,
2216,1095,CSI HMH,1589,5C0007,
2217,1095,CSI HMH,6855,5C0007,
2218,1095,CSI HMH,4922,5C0007,
2219,1095,CSI HMH,12705,5C0007,9611102380
2220,1095,CSI HMH,36,5C0007,9880574142
2221,1095,CSI HMH,1891,5C0007,
2222,939,Mandya Diagnostic Centre Private Ltd.Mandya,0,5C0671,
2223,939,Mandya Diagnostic Centre Private Ltd.Mandya,5575,5C0671,
2224,939,Mandya Diagnostic Centre Private Ltd.Mandya,8089,5C0671,
2225,939,Mandya Diagnostic Centre Private Ltd.Mandya,13407,5C0671,9880400246
2226,939,Mandya Diagnostic Centre Private Ltd.Mandya,11170,5C0671,9620096241
2227,939,Mandya Diagnostic Centre Private Ltd.Mandya,13141,5C0671,9164612041
2228,939,Mandya Diagnostic Centre Private Ltd.Mandya,14328,5C0671,7090173777
2229,939,Mandya Diagnostic Centre Private Ltd.Mandya,7234,5C0671,
2230,939,Mandya Diagnostic Centre Private Ltd.Mandya,3030,5C0671,
2231,1942,Sun X-ray - Varanasi,0,5C1682,
2232,1942,Sun X-ray - Varanasi,1024,5C1682,+91-9838706694
2233,1942,Sun X-ray - Varanasi,6402,5C1682,
2234,1942,Sun X-ray - Varanasi,3821,5C1682,
2235,1942,Sun X-ray - Varanasi,1025,5C1682,+91-9807984391
2236,926,Anbu Medical Care Hospital,0,5C0546,
2237,926,Anbu Medical Care Hospital,14365,5C0546,1234567890
2238,926,Anbu Medical Care Hospital,14362,5C0546,7373175955
2239,926,Anbu Medical Care Hospital,14363,5C0546,8438882609
2240,926,Anbu Medical Care Hospital,14364,5C0546,9843659316
2241,926,Anbu Medical Care Hospital,15399,5C0546,9500501617
2242,926,Anbu Medical Care Hospital,14352,5C0546,+91-8438882609
2243,926,Anbu Medical Care Hospital,14393,5C0546,9597942609
2244,1977,Balaji Diagnostic Centre - Gaya,0,5C1717,
2245,1977,Balaji Diagnostic Centre - Gaya,2284,5C1717,
2246,1977,Balaji Diagnostic Centre - Gaya,898,5C1717,8617813359
2247,1977,Balaji Diagnostic Centre - Gaya,4749,5C1717,
2248,1977,Balaji Diagnostic Centre - Gaya,13405,5C1717,9934799729
2249,1977,Balaji Diagnostic Centre - Gaya,897,5C1717,8617813359
2250,1102,Maruti Scans & Labs - Ambattur,0,5C0829,
2251,1102,Maruti Scans & Labs - Ambattur,3045,5C0829,
2252,1102,Maruti Scans & Labs - Ambattur,5592,5C0829,
2253,1102,Maruti Scans & Labs - Ambattur,14478,5C0829,8639182524
2254,1102,Maruti Scans & Labs - Ambattur,11538,5C0829,+91-9176661629
2255,1102,Maruti Scans & Labs - Ambattur,7246,5C0829,
2256,1102,Maruti Scans & Labs - Ambattur,14844,5C0829,9677145812
2257,1102,Maruti Scans & Labs - Ambattur,14683,5C0829,7598850443
2258,1102,Maruti Scans & Labs - Ambattur,11537,5C0829,+91-8825697518
2259,3448,Shree Balaji Multi Speciality Health Centre,0,5C3064,
2260,3448,Shree Balaji Multi Speciality Health Centre,10041,5C3064,
2261,3448,Shree Balaji Multi Speciality Health Centre,10015,5C3064,9113035377
2262,3448,Shree Balaji Multi Speciality Health Centre,13832,5C3064,9113035377
2263,950,Bharat Pathology & Digital  X-ray Center,0,5C0965,
2264,950,Bharat Pathology & Digital  X-ray Center,10742,5C0965,9039717195
2265,950,Bharat Pathology & Digital  X-ray Center,4795,5C0965,
2266,3793,SCAI Superspeciality Hospitals Private Limited,0,5C3411,
2267,3793,SCAI Superspeciality Hospitals Private Limited,15336,5C3411,+91-8980009499
2268,3793,SCAI Superspeciality Hospitals Private Limited,15335,5C3411,+91-9409583530
2269,3793,SCAI Superspeciality Hospitals Private Limited,15562,5C3411,9265885119
2270,3793,SCAI Superspeciality Hospitals Private Limited,15563,5C3411,8980009499
2271,3793,SCAI Superspeciality Hospitals Private Limited,15334,5C3411,+91-9265885119
2272,13,Gokul Diagnostic and Scan Centre,0,5C0255,
2273,13,Gokul Diagnostic and Scan Centre,8421,5C0255,
2274,13,Gokul Diagnostic and Scan Centre,5188,5C0255,
2275,13,Gokul Diagnostic and Scan Centre,15905,5C0255,6238331951
2276,13,Gokul Diagnostic and Scan Centre,4217,5C0255,
2277,13,Gokul Diagnostic and Scan Centre,12008,5C0255,9867122905
2278,13,Gokul Diagnostic and Scan Centre,7983,5C0255,
2279,13,Gokul Diagnostic and Scan Centre,2685,5C0255,
2280,13,Gokul Diagnostic and Scan Centre,7022,5C0255,
2281,2248,Shree Ram Digital and Pathology Center,0,5C1967,
2282,2248,Shree Ram Digital and Pathology Center,8263,5C1967,
2283,2248,Shree Ram Digital and Pathology Center,6220,5C1967,
2284,2248,Shree Ram Digital and Pathology Center,3647,5C1967,
2285,2248,Shree Ram Digital and Pathology Center,7588,5C1967,
2286,2248,Shree Ram Digital and Pathology Center,10733,5C1967,9977468848
2287,3585,Cancer Centers of America - Amritsar,0,5C3201,
2288,3585,Cancer Centers of America - Amritsar,13694,5C3201,9875980118
2289,3585,Cancer Centers of America - Amritsar,13524,5C3201,8999355844
2290,3585,Cancer Centers of America - Amritsar,13786,5C3201,8054634935
2291,3585,Cancer Centers of America - Amritsar,13693,5C3201,1616669999
2292,3585,Cancer Centers of America - Amritsar,13692,5C3201,9747977972
2293,3707,SGD Diagnostics Center Pvt. Ltd. ,0,5C3325,
2294,3707,SGD Diagnostics Center Pvt. Ltd. ,15391,5C3325,7827296993
2295,3707,SGD Diagnostics Center Pvt. Ltd. ,14670,5C3325,7983532214
2296,3707,SGD Diagnostics Center Pvt. Ltd. ,15390,5C3325,9430417536
2297,3707,SGD Diagnostics Center Pvt. Ltd. ,15486,5C3325,9354559609
2298,3707,SGD Diagnostics Center Pvt. Ltd. ,15389,5C3325,7983532214
2299,2870,Nirman Hitesh Diagnostic Centre,0,5C2524,
2300,2870,Nirman Hitesh Diagnostic Centre,9775,5C2524,8668684119
2301,2870,Nirman Hitesh Diagnostic Centre,16002,5C2524,9082649247
2302,2870,Nirman Hitesh Diagnostic Centre,9818,5C2524,6282058201
2303,2870,Nirman Hitesh Diagnostic Centre,14509,5C2524,8088247307
2304,3431,Nisarga Multi Speciality Hospital Raibag,0,5C3047,
2305,3431,Nisarga Multi Speciality Hospital Raibag,14503,5C3047,8494994236
2306,3431,Nisarga Multi Speciality Hospital Raibag,9894,5C3047,9113558841
2307,1676,Nueclear Healthcare Ltd,0,5C1459,
2308,1676,Nueclear Healthcare Ltd,9502,5C1459,8919672253
2309,1676,Nueclear Healthcare Ltd,5828,5C1459,
2310,1676,Nueclear Healthcare Ltd,15788,5C1459,8779171838
2311,1676,Nueclear Healthcare Ltd,7387,5C1459,
2312,1676,Nueclear Healthcare Ltd,11367,5C1459,7304467422
2313,1676,Nueclear Healthcare Ltd,16065,5C1459,8433567322
2314,1676,Nueclear Healthcare Ltd,8480,5C1459,
2315,1676,Nueclear Healthcare Ltd,3266,5C1459,
2316,1676,Nueclear Healthcare Ltd,8153,5C1459,
2317,352,Your Center - Dr. Kutty's Healthcare Pvt. Ltd.,0,5C0113,
2318,352,Your Center - Dr. Kutty's Healthcare Pvt. Ltd.,4503,5C0113,
2319,352,Your Center - Dr. Kutty's Healthcare Pvt. Ltd.,6635,5C0113,
2320,352,Your Center - Dr. Kutty's Healthcare Pvt. Ltd.,10671,5C0113,9061064000
2321,352,Your Center - Dr. Kutty's Healthcare Pvt. Ltd.,7804,5C0113,
2322,352,Your Center - Dr. Kutty's Healthcare Pvt. Ltd.,10898,5C0113,9061067000
2323,352,Your Center - Dr. Kutty's Healthcare Pvt. Ltd.,419,5C0113,4952379022
2324,352,Your Center - Dr. Kutty's Healthcare Pvt. Ltd.,8369,5C0113,
2325,352,Your Center - Dr. Kutty's Healthcare Pvt. Ltd.,11350,5C0113,9061064000
2326,352,Your Center - Dr. Kutty's Healthcare Pvt. Ltd.,11469,5C0113,7483758078
2327,352,Your Center - Dr. Kutty's Healthcare Pvt. Ltd.,4047,5C0113,
2328,352,Your Center - Dr. Kutty's Healthcare Pvt. Ltd.,11624,5C0113,9061064111
2329,1089,Aarya Vedanta Scan Center,0,5C0004,
2330,1089,Aarya Vedanta Scan Center,13314,5C0004,9353235529
2331,1089,Aarya Vedanta Scan Center,42,5C0004,9036673841
2332,1089,Aarya Vedanta Scan Center,2096,5C0004,
2333,1089,Aarya Vedanta Scan Center,13501,5C0004,8884222860
2334,1089,Aarya Vedanta Scan Center,9431,5C0004,8095899088
2335,1089,Aarya Vedanta Scan Center,9432,5C0004,9742702291
2336,1089,Aarya Vedanta Scan Center,9486,5C0004,9035221419
2337,1089,Aarya Vedanta Scan Center,10139,5C0004,7483366276
2338,1089,Aarya Vedanta Scan Center,4084,5C0004,
2339,1089,Aarya Vedanta Scan Center,29,5C0004,9916203895
2340,1089,Aarya Vedanta Scan Center,6652,5C0004,
2341,1089,Aarya Vedanta Scan Center,11114,5C0004,9606462856
2342,1089,Aarya Vedanta Scan Center,4534,5C0004,
2343,1089,Aarya Vedanta Scan Center,40,5C0004,8217642348
2344,1089,Aarya Vedanta Scan Center,39,5C0004,7829362083
2345,1089,Aarya Vedanta Scan Center,30,5C0004,9606462856
2346,1089,Aarya Vedanta Scan Center,8699,5C0004,9980705302
2347,1089,Aarya Vedanta Scan Center,41,5C0004,9980705302
2348,3044,Sanjiwani Chikitsa Kendra - Hyderabad,0,5C2687,
2349,3044,Sanjiwani Chikitsa Kendra - Hyderabad,13565,5C2687,9640618904
2350,3044,Sanjiwani Chikitsa Kendra - Hyderabad,10538,5C2687,7416601120
2351,3044,Sanjiwani Chikitsa Kendra - Hyderabad,8711,5C2687,7416601120
2352,3044,Sanjiwani Chikitsa Kendra - Hyderabad,8712,5C2687,
2353,3044,Sanjiwani Chikitsa Kendra - Hyderabad,13755,5C2687,7661995994
2354,2684,Hi-Tech X-ray Centre,0,5C2356,
2355,2684,Hi-Tech X-ray Centre,11178,5C2356,9744613133
2356,2684,Hi-Tech X-ray Centre,7069,5C2356,
2357,2684,Hi-Tech X-ray Centre,5265,5C2356,
2358,2684,Hi-Tech X-ray Centre,2759,5C2356,
2359,697,Saral Diagnostic Center - Bhopal,0,5C0867,
2360,697,Saral Diagnostic Center - Bhopal,9314,5C0867,7999056540
2361,697,Saral Diagnostic Center - Bhopal,11082,5C0867,9201133085
2362,697,Saral Diagnostic Center - Bhopal,6132,5C0867,
2363,697,Saral Diagnostic Center - Bhopal,3549,5C0867,
2364,697,Saral Diagnostic Center - Bhopal,7546,5C0867,
2365,3517,Sunshine Diagnostics Diagnostics,0,5C3133,
2366,3517,Sunshine Diagnostics Diagnostics,10966,5C3133,9964474164
2367,3517,Sunshine Diagnostics Diagnostics,10884,5C3133,7676962531
2368,3517,Sunshine Diagnostics Diagnostics,11002,5C3133,
2369,3869,Om Suvam Hospital,0,5C3487,
2370,3869,Om Suvam Hospital,15970,5C3487,+91-9777563130
2371,3869,Om Suvam Hospital,15973,5C3487,8917405550
2372,3869,Om Suvam Hospital,15972,5C3487,8327778182
2373,3869,Om Suvam Hospital,15969,5C3487,+91-6712201464
2374,3869,Om Suvam Hospital,15967,5C3487,+91-8917405550
2375,3869,Om Suvam Hospital,15968,5C3487,+91-8327778182
2376,3314,Advanced diagnostic Centre Unit - 2 ,0,5C2929,
2377,3314,Advanced diagnostic Centre Unit - 2 ,10052,5C2929,
2378,3314,Advanced diagnostic Centre Unit - 2 ,10053,5C2929,
2379,3314,Advanced diagnostic Centre Unit - 2 ,9695,5C2929,9889898944
2380,3314,Advanced diagnostic Centre Unit - 2 ,9688,5C2929,+91-9415301454
2381,3314,Advanced diagnostic Centre Unit - 2 ,10054,5C2929,9129909832
2382,2542,Shantived Institute Of Medical Science,0,5C2232,
2383,2542,Shantived Institute Of Medical Science,3600,5C2232,
2384,2542,Shantived Institute Of Medical Science,7568,5C2232,
2385,2542,Shantived Institute Of Medical Science,9947,5C2232,9759588330
2386,2542,Shantived Institute Of Medical Science,12810,5C2232,9012251835
2387,2542,Shantived Institute Of Medical Science,6180,5C2232,
2388,2390,Ujjala Cygnus Bright Star Hospital,0,5C2091,
2389,2390,Ujjala Cygnus Bright Star Hospital,10901,5C2091,7906461441
2390,2390,Ujjala Cygnus Bright Star Hospital,9786,5C2091,8368225440
2391,2390,Ujjala Cygnus Bright Star Hospital,9698,5C2091,8126477093
2392,2390,Ujjala Cygnus Bright Star Hospital,9696,5C2091,8958925345
2393,2390,Ujjala Cygnus Bright Star Hospital,9697,5C2091,6398325811
2394,2390,Ujjala Cygnus Bright Star Hospital,11858,5C2091,9559878394
2395,2390,Ujjala Cygnus Bright Star Hospital,9700,5C2091,8057383522
2396,2390,Ujjala Cygnus Bright Star Hospital,7727,5C2091,
2397,2390,Ujjala Cygnus Bright Star Hospital,6510,5C2091,
2398,2390,Ujjala Cygnus Bright Star Hospital,3929,5C2091,
2399,3437,Apollo clinic - Agra,0,5C3053,
2400,3437,Apollo clinic - Agra,10605,5C3053,9997983373
2401,3437,Apollo clinic - Agra,9926,5C3053,+91-9997188804
2402,3437,Apollo clinic - Agra,9989,5C3053,
2403,3437,Apollo clinic - Agra,11510,5C3053,9997983373
2404,3437,Apollo clinic - Agra,9925,5C3053,9870650326
2405,3437,Apollo clinic - Agra,9941,5C3053,9630471999
2406,3437,Apollo clinic - Agra,9987,5C3053,
2407,3437,Apollo clinic - Agra,9988,5C3053,
2408,2067,Prism Johnson Limited Medical Centre  (Cement Division),0,5C1807,
2409,2067,Prism Johnson Limited Medical Centre  (Cement Division),5937,5C1807,
2410,2067,Prism Johnson Limited Medical Centre  (Cement Division),3374,5C1807,
2411,2067,Prism Johnson Limited Medical Centre  (Cement Division),7440,5C1807,
2412,2067,Prism Johnson Limited Medical Centre  (Cement Division),13700,5C1807,9584461468
2413,2067,Prism Johnson Limited Medical Centre  (Cement Division),11354,5C1807,8518877715
2414,3116,Pushpa Memorial Diagnostic Center,0,5C2750,
2415,3116,Pushpa Memorial Diagnostic Center,8790,5C2750,6260563721
2416,3116,Pushpa Memorial Diagnostic Center,8789,5C2750,9174801471
2417,985,Dr. K. Shantha Breast Cancer Foundation,0,5C0772,
2418,985,Dr. K. Shantha Breast Cancer Foundation,15956,5C0772,7092621163
2419,985,Dr. K. Shantha Breast Cancer Foundation,15116,5C0772,6382210140
2420,985,Dr. K. Shantha Breast Cancer Foundation,6863,5C0772,
2421,985,Dr. K. Shantha Breast Cancer Foundation,11292,5C0772,9944956799
2422,985,Dr. K. Shantha Breast Cancer Foundation,14632,5C0772,6382857575
2423,985,Dr. K. Shantha Breast Cancer Foundation,4931,5C0772,
2424,2658,Apoorva Diagnostic Unit-1,0,5C2332,
2425,2658,Apoorva Diagnostic Unit-1,11149,5C2332,9663509902
2426,2658,Apoorva Diagnostic Unit-1,12546,5C2332,9845104535
2427,2658,Apoorva Diagnostic Unit-1,9914,5C2332,9019207459
2428,2658,Apoorva Diagnostic Unit-1,13530,5C2332,9480318157
2429,2658,Apoorva Diagnostic Unit-1,4671,5C2332,
2430,2658,Apoorva Diagnostic Unit-1,6726,5C2332,
2431,2658,Apoorva Diagnostic Unit-1,13550,5C2332,7034960421
2432,2658,Apoorva Diagnostic Unit-1,13878,5C2332,9964644803
2433,2658,Apoorva Diagnostic Unit-1,2213,5C2332,
2434,3789,NMB Diagnostics - Hooghly,0,5C3407,
2435,3789,NMB Diagnostics - Hooghly,15894,5C3407,7044122621
2436,3789,NMB Diagnostics - Hooghly,15328,5C3407,9830816335
2437,3789,NMB Diagnostics - Hooghly,15327,5C3407,9836832424
2438,3789,NMB Diagnostics - Hooghly,15319,5C3407,9836832424
2439,3789,NMB Diagnostics - Hooghly,15329,5C3407,9123911314
2440,3882,Comfort Hospital,0,5C3500,
2441,3882,Comfort Hospital,16087,5C3500,8248841881
2442,3882,Comfort Hospital,16089,5C3500,9945852985
2443,3882,Comfort Hospital,16086,5C3500,9663350232
2444,3882,Comfort Hospital,16084,5C3500,+91-9945852985
2445,3882,Comfort Hospital,16083,5C3500,+91-9360805654
2446,3882,Comfort Hospital,16082,5C3500,+91-8668022584
2447,3882,Comfort Hospital,16085,5C3500,+91-7760773964
2448,3882,Comfort Hospital,16090,5C3500,8668022584
2449,3108,Meenakshi Memorial Hospital,0,5C2745,
2450,3108,Meenakshi Memorial Hospital,8782,5C2745,
2451,3108,Meenakshi Memorial Hospital,8781,5C2745,
2452,3108,Meenakshi Memorial Hospital,12140,5C2745,9786209167
2453,3108,Meenakshi Memorial Hospital,12141,5C2745,9150534954
2454,2495,Sure Tech Hospital,0,5C2189,
2455,2495,Sure Tech Hospital,12825,5C2189,9168644693
2456,2495,Sure Tech Hospital,3838,5C2189,
2457,2495,Sure Tech Hospital,6415,5C2189,
2458,2495,Sure Tech Hospital,8312,5C2189,
2459,2495,Sure Tech Hospital,12108,5C2189,9759588330
2460,2495,Sure Tech Hospital,7687,5C2189,
2461,409,RR Hospital - Bhopal,0,5C0950,
2462,409,RR Hospital - Bhopal,12597,5C0950,9893296529
2463,409,RR Hospital - Bhopal,14350,5C0950,9926512176
2464,409,RR Hospital - Bhopal,12595,5C0950,7089769857
2465,409,RR Hospital - Bhopal,12596,5C0950,9009281640
2466,27,New Surya Chikitsalaya,0,5C0831,
2467,27,New Surya Chikitsalaya,3221,5C0831,
2468,27,New Surya Chikitsalaya,11452,5C0831,9424120939
2469,2830,Sukanta Health Care & Research Centre,0,5C2488,
2470,2830,Sukanta Health Care & Research Centre,3815,5C2488,
2471,2830,Sukanta Health Care & Research Centre,15552,5C2488,9612542358
2472,2830,Sukanta Health Care & Research Centre,10608,5C2488,9862859058
2473,2830,Sukanta Health Care & Research Centre,7678,5C2488,
2474,2830,Sukanta Health Care & Research Centre,6396,5C2488,
2475,3862,Adarsh Healthcare,0,5C3480,
2476,3862,Adarsh Healthcare,15940,5C3480,9348854178
2477,3862,Adarsh Healthcare,15941,5C3480,9861089496
2478,3862,Adarsh Healthcare,15943,5C3480,9853179600
2479,3862,Adarsh Healthcare,15915,5C3480,+91-9348854178
2480,3862,Adarsh Healthcare,15916,5C3480,+91-6712301444
2481,3862,Adarsh Healthcare,15914,5C3480,+91-9853179600
2482,3862,Adarsh Healthcare,15942,5C3480,9853179600
2483,1628,Sankalp VA Imaging Centre,0,5C1411,
2484,1628,Sankalp VA Imaging Centre,1572,5C1411,
2485,1628,Sankalp VA Imaging Centre,1878,5C1411,
2486,1628,Sankalp VA Imaging Centre,4403,5C1411,
2487,1628,Sankalp VA Imaging Centre,6122,5C1411,
2488,1628,Sankalp VA Imaging Centre,2054,5C1411,
2489,1628,Sankalp VA Imaging Centre,11120,5C1411,9122342136
2490,1628,Sankalp VA Imaging Centre,14405,5C1411,9771466650
2491,1628,Sankalp VA Imaging Centre,7538,5C1411,
2492,2871,Spandana Heart & Multispeciality Hospital,0,5C2525,
2493,2871,Spandana Heart & Multispeciality Hospital,10387,5C2525,9611191416
2494,2871,Spandana Heart & Multispeciality Hospital,10388,5C2525,8042919902
2495,2871,Spandana Heart & Multispeciality Hospital,10844,5C2525,9353153448
2496,2871,Spandana Heart & Multispeciality Hospital,14298,5C2525,9688968073
2497,2871,Spandana Heart & Multispeciality Hospital,11298,5C2525,9633039324
2498,2871,Spandana Heart & Multispeciality Hospital,11628,5C2525,9731749835
2499,3799,Zahra Orthopedics,0,5C3417,
2500,3799,Zahra Orthopedics,15388,5C3417,9137241441
2501,3799,Zahra Orthopedics,15387,5C3417,7990121250
2502,3799,Zahra Orthopedics,15371,5C3417,+91-9137241441
2503,3799,Zahra Orthopedics,15370,5C3417,7990121250
2504,223,Ashika Scans,0,5C0753,
2505,223,Ashika Scans,10728,5C0753,9629377844
2506,223,Ashika Scans,6746,5C0753,
2507,223,Ashika Scans,10729,5C0753,9047791497
2508,223,Ashika Scans,4706,5C0753,
2509,223,Ashika Scans,2247,5C0753,
2510,3860,Orbit Diagnostics,0,5C3478,
2511,3860,Orbit Diagnostics,0,5C3478,
2512,2167,Global Ortho Care,0,5C1886,
2513,2167,Global Ortho Care,286,5C1886,9834811079
2514,2167,Global Ortho Care,7011,5C1886,
2515,2167,Global Ortho Care,5175,5C1886,
2516,2167,Global Ortho Care,285,5C1886,9167395707
2517,2167,Global Ortho Care,2676,5C1886,
2518,2167,Global Ortho Care,9574,5C1886,7304063444
2519,3696,Umajirao Sanamadikar Medical Foundations Kamal Orthopedic Center,0,5C3314,
2520,3696,Umajirao Sanamadikar Medical Foundations Kamal Orthopedic Center,14578,5C3314,9307635776
2521,3696,Umajirao Sanamadikar Medical Foundations Kamal Orthopedic Center,14589,5C3314,9764210847
2522,3696,Umajirao Sanamadikar Medical Foundations Kamal Orthopedic Center,14573,5C3314,9766949739
2523,3696,Umajirao Sanamadikar Medical Foundations Kamal Orthopedic Center,14579,5C3314,9822338014
2524,3696,Umajirao Sanamadikar Medical Foundations Kamal Orthopedic Center,14577,5C3314,9766949739
2525,2809,Lakshmi Diagnostics CT Scan Centre,0,5C2469,
2526,2809,Lakshmi Diagnostics CT Scan Centre,1609,5C2469,
2527,2809,Lakshmi Diagnostics CT Scan Centre,7192,5C2469,
2528,2809,Lakshmi Diagnostics CT Scan Centre,2932,5C2469,
2529,2809,Lakshmi Diagnostics CT Scan Centre,5470,5C2469,
2530,2809,Lakshmi Diagnostics CT Scan Centre,11287,5C2469,8919953014
2531,2454,Disha Diagnostic Center,0,5C2153,
2532,2454,Disha Diagnostic Center,2523,5C2153,
2533,2454,Disha Diagnostic Center,15575,5C2153,9960761221
2534,2454,Disha Diagnostic Center,12506,5C2153,7798699305
2535,2109,Shree Diagnostic and Imaging Centre,0,5C1849,
2536,2109,Shree Diagnostic and Imaging Centre,427,5C1849,9113391802
2537,2109,Shree Diagnostic and Imaging Centre,428,5C1849,8285871750
2538,2109,Shree Diagnostic and Imaging Centre,6207,5C1849,
2539,2109,Shree Diagnostic and Imaging Centre,3631,5C1849,
2540,2109,Shree Diagnostic and Imaging Centre,14427,5C1849,9212556851
2541,2109,Shree Diagnostic and Imaging Centre,7579,5C1849,
2542,1629,Avishkar Diagnostics - Dhanbad,0,5C1412,
2543,1629,Avishkar Diagnostics - Dhanbad,15149,5C1412,7544963362
2544,1629,Avishkar Diagnostics - Dhanbad,13194,5C1412,8340379593
2545,1629,Avishkar Diagnostics - Dhanbad,2268,5C1412,
2546,1629,Avishkar Diagnostics - Dhanbad,14871,5C1412,9939104912
2547,1629,Avishkar Diagnostics - Dhanbad,7868,5C1412,
2548,1629,Avishkar Diagnostics - Dhanbad,13198,5C1412,9122172088
2549,2446,Nishkarsha Diagnostic Centre,0,5C2146,
2550,2446,Nishkarsha Diagnostic Centre,15833,5C2146,8411002690
2551,2446,Nishkarsha Diagnostic Centre,13202,5C2146,7020260925
2552,2446,Nishkarsha Diagnostic Centre,10612,5C2146,9049897541
2553,2446,Nishkarsha Diagnostic Centre,14142,5C2146,9890466663
